experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp1,Persistent Plastic Graph MNIST Prototype,experiments/experiment1,experiments/experiment1/.DS_Store,unknown,,8196,2026-05-02T07:40:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_composition.png,plot,.png,126983,2026-05-04T13:46:52,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_world_margin.png,plot,.png,207361,2026-05-04T13:46:52,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_wrong_world_activation.png,plot,.png,197306,2026-05-04T13:46:53,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_composition.png,plot,.png,110169,2026-05-04T13:46:53,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_world_margin.png,plot,.png,168047,2026-05-04T13:46:54,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_wrong_world_activation.png,plot,.png,153196,2026-05-04T13:46:54,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_failure_summary.csv,summary_csv,.csv,50151,2026-05-04T13:46:55,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_failure_taxonomy_final_sequential.png,plot,.png,103032,2026-05-04T13:46:55,failure taxonomy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_final_sequential_summary.csv,summary_csv,.csv,10832,2026-05-04T13:46:55,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_memory_indices.csv,summary_csv,.csv,1086,2026-05-04T13:46:55,supporting artifact,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_report.md,report,.md,4331,2026-05-04T13:46:55,generated report,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_run.log,unknown,.log,241698,2026-05-04T13:46:55,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_composition.png,plot,.png,113271,2026-05-04T13:46:50,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_route_table.png,plot,.png,113748,2026-05-04T13:46:51,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_world_margin.png,plot,.png,118402,2026-05-04T13:46:51,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_wrong_world_activation.png,plot,.png,119176,2026-05-04T13:46:51,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_composition.png,plot,.png,156250,2026-05-04T13:46:46,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_correct_margin.png,plot,.png,230259,2026-05-04T13:46:47,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_route_table.png,plot,.png,146146,2026-05-04T13:46:47,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_world_margin.png,plot,.png,210673,2026-05-04T13:46:48,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_wrong_world_activation.png,plot,.png,246566,2026-05-04T13:46:48,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_summary.csv,summary_csv,.csv,386552,2026-05-04T13:46:55,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/failure_taxonomy.csv,summary_csv,.csv,1487220,2026-05-04T13:46:43,supporting artifact,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/metrics.csv,metrics_csv,.csv,67758446,2026-05-04T13:46:04,primary metrics,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/metrics_wide.csv,metrics_csv,.csv,11035037,2026-05-04T13:46:46,wide metrics table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/progress.jsonl,jsonl,.jsonl,286759,2026-05-04T13:46:00,progress log,low,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/route_diagnostics.csv,summary_csv,.csv,515078997,2026-05-04T13:46:42,route diagnostics,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/runs.csv,summary_csv,.csv,769576,2026-05-04T13:46:00,run manifest,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/baselines.csv,summary_csv,.csv,1864,2026-05-04T07:57:19,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_alternating_composition.png,plot,.png,218817,2026-05-04T07:57:25,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_alternating_route_table.png,plot,.png,213089,2026-05-04T07:57:25,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_alternating_world_margin.png,plot,.png,190354,2026-05-04T07:57:26,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_baseline_summary.csv,summary_csv,.csv,1825,2026-05-04T07:57:31,baseline summary,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_bleed_composition.png,plot,.png,105171,2026-05-04T07:57:28,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_bleed_world_margin.png,plot,.png,161685,2026-05-04T07:57:29,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_bleed_wrong_world_activation.png,plot,.png,154599,2026-05-04T07:57:29,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_dropout_composition.png,plot,.png,104808,2026-05-04T07:57:30,composition plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_dropout_world_margin.png,plot,.png,146488,2026-05-04T07:57:30,margin plot,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_context_dropout_wrong_world_activation.png,plot,.png,142938,2026-05-04T07:57:31,plot image,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_failure_summary.csv,summary_csv,.csv,20923,2026-05-04T07:57:31,summary table,high,Indexed from local filesystem; interpretation pending human/thread review.
exp11,Experiment 11 - Context-Separated Memory and Non-Destructive Rebinding,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11_validation/exp11_failure_taxonomy_final_sequential.png,plot,.png,96491,2026-05-04T07:57:31,failure taxonomy plot,high,Indexed from local filesystem; interpretation pending human/thread review.
